market_id,tags,event_id,event_slug,event_title,event_creationDate,event_endDate,event_startDate,event_volume,market_slug,market_question,market_startDate,market_endDate,market_volume,market_outcomes,market_outcomePrices,market_active,market_closed,market_bestBid,market_bestAsk,created_at,outcome_1,outcome_2,market_volume_t0,market_bestBid_t0,market_bestAsk_t0,outcome_1_t0,outcome_2_t0,outcome_1_change,outcome_2_change,best_bid_change,best_ask_change
1140801,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-rebounds-deandre-ayton-8pt5,Deandre Ayton: Rebounds Over 8.5,2026-01-09T01:12:23.928625Z,2026-01-10T03:30:00Z,5.32,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,5.32,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140802,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-rebounds-jake-laravia-3pt5,Jake LaRavia: Rebounds Over 3.5,2026-01-09T01:12:26.698755Z,2026-01-10T03:30:00Z,30.32,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,30.32,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140803,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-assists-luka-doncic-8pt5,Luka Dončić: Assists Over 8.5,2026-01-09T01:12:27.20817Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1140804,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-assists-marcus-smart-3pt5,Marcus Smart: Assists Over 3.5,2026-01-09T01:12:25.599415Z,2026-01-10T03:30:00Z,30.32,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,30.32,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1141291,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-1h-spread-home-1pt5,1H Spread: Lakers (-1.5),2026-01-09T03:11:31.536126Z,2026-01-10T03:30:00Z,60.64,"[""Lakers"", ""Bucks""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,60.64,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1141292,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-1h-total-119pt5,Bucks vs. Lakers: 1H O/U 119.5,2026-01-09T03:11:32.320354Z,2026-01-10T03:30:00Z,276.031014,"[""Over"", ""Under""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,276.031014,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1141293,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-1h-moneyline,Bucks vs. Lakers: 1H Moneyline,2026-01-09T03:11:33.54399Z,2026-01-10T03:30:00Z,143.333387,"[""Bucks"", ""Lakers""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,143.333387,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1145612,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-total-228pt5,Bucks vs. Lakers: O/U 228.5,2026-01-09T21:12:00.558755Z,2026-01-10T03:30:00Z,48295.801582,"[""Over"", ""Under""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,48295.801582,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1141468,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-total-232pt5,Bucks vs. Lakers: O/U 232.5,2026-01-09T04:12:07.520198Z,2026-01-10T03:30:00Z,140507.580998,"[""Over"", ""Under""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,140507.580998,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1146187,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-assists-ryan-rollins-5pt5,Ryan Rollins: Assists Over 5.5,2026-01-09T22:11:59.914891Z,2026-01-10T03:30:00Z,30.32,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,30.32,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1141662,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-total-233pt5,Bucks vs. Lakers: O/U 233.5,2026-01-09T05:11:39.730374Z,2026-01-10T03:30:00Z,12752.060437,"[""Over"", ""Under""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,12752.060437,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1096983,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-03T15:01:32.880035Z,2026-01-10T03:30:00Z,2133821.476361,"[""Bucks"", ""Lakers""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,2133821.476361,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1097346,"geopolitics,politics,venezuela",141023,maduro-mugshot-released-by-monday,Maduro mugshot released by...?,2026-01-03T16:12:19.976651Z,2026-01-05T00:00:00Z,2026-01-03T16:12:19.976655Z,1447096.624447,maduro-mugshot-released-by-monday,Maduro mugshot released by Monday?,2026-01-03T16:11:42.059Z,2026-01-05T00:00:00Z,820026.521617,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,820026.521617,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1116692,"geopolitics,politics,venezuela",141023,maduro-mugshot-released-by-monday,Maduro mugshot released by...?,2026-01-03T16:12:19.976651Z,2026-01-05T00:00:00Z,2026-01-03T16:12:19.976655Z,1447096.624447,maduro-mugshot-released-by-january-16,Maduro mugshot released by January 16?,2026-01-05T22:10:33.609058Z,2026-01-16T00:00:00Z,139660.016681,"[""Yes"", ""No""]","[0.056, 0.944]",True,False,0.052,0.06,2026-01-10T20:47:57,0.056,0.944,139553.556681,0.059,0.069,0.064,0.936,-0.008,0.007999999999999896,-0.006999999999999999,-0.009000000000000008
1106732,"geopolitics,politics,venezuela",141023,maduro-mugshot-released-by-monday,Maduro mugshot released by...?,2026-01-03T16:12:19.976651Z,2026-01-05T00:00:00Z,2026-01-03T16:12:19.976655Z,1447096.624447,maduro-mugshot-released-by-january-9,Maduro mugshot released by January 9?,2026-01-04T18:59:35.860828Z,2026-01-09T00:00:00Z,487410.086149,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,487410.086149,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1147549,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-points-donovan-mitchell-29pt5,Donovan Mitchell: Points Over 29.5,2026-01-10T01:11:21.836696Z,2026-01-10T18:00:00Z,294.67,"[""Yes"", ""No""]","[0.0025, 0.9975]",True,False,,0.005,2026-01-10T20:47:57,0.0025,0.9975,294.67,,0.798,0.399,0.601,-0.3965,0.3965000000000001,0.0,-0.793
1147550,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-points-anthony-edwards-28pt5,Anthony Edwards: Points Over 28.5,2026-01-10T01:11:22.349299Z,2026-01-10T18:00:00Z,4.166665,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,,0.009,2026-01-10T20:47:57,0.0045,0.9955,4.166665,,0.98,0.49,0.51,-0.4855,0.48550000000000004,0.0,-0.971
1147551,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-points-julius-randle-20pt5,Julius Randle: Points Over 20.5,2026-01-10T01:11:22.094917Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,,0.009,2026-01-10T20:47:57,0.0045,0.9955,,,1.0,0.5,0.5,-0.4955,0.49550000000000005,0.0,0.0
1147552,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-points-darius-garland-18pt5,Darius Garland: Points Over 18.5,2026-01-10T01:11:22.604676Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.9955, 0.0045]",True,False,0.991,1.0,2026-01-10T20:47:57,0.9955,0.0045,,,1.0,0.5,0.5,0.49550000000000005,-0.4955,0.0,0.0
1147553,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-points-evan-mobley-17pt5,Evan Mobley: Points Over 17.5,2026-01-10T01:11:24.692301Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.9955, 0.0045]",True,False,0.991,1.0,2026-01-10T20:47:57,0.9955,0.0045,,,1.0,0.5,0.5,0.49550000000000005,-0.4955,0.0,0.0
1147554,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-points-donte-divincenzo-14pt5,Donte DiVincenzo: Points Over 14.5,2026-01-10T01:11:23.927673Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.9955, 0.0045]",True,False,0.991,1.0,2026-01-10T20:47:57,0.9955,0.0045,,,1.0,0.5,0.5,0.49550000000000005,-0.4955,0.0,0.0
1147555,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-points-jaden-mcdaniels-13pt5,Jaden McDaniels: Points Over 13.5,2026-01-10T01:11:26.138819Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,,0.009,2026-01-10T20:47:57,0.0045,0.9955,,,1.0,0.5,0.5,-0.4955,0.49550000000000005,0.0,0.0
1147556,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-points-jarrett-allen-12pt5,Jarrett Allen: Points Over 12.5,2026-01-10T01:11:24.184524Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.9955, 0.0045]",True,False,0.991,1.0,2026-01-10T20:47:57,0.9955,0.0045,,,1.0,0.5,0.5,0.49550000000000005,-0.4955,0.0,0.0
1147557,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-points-deandre-hunter-11pt5,De'Andre Hunter: Points Over 11.5,2026-01-10T01:11:24.438575Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.45, 0.55]",True,False,,0.9,2026-01-10T20:47:57,0.45,0.55,,,1.0,0.5,0.5,-0.04999999999999999,0.050000000000000044,0.0,0.0
1147558,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-points-rudy-gobert-10pt5,Rudy Gobert: Points Over 10.5,2026-01-10T01:11:24.947173Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,,0.009,2026-01-10T20:47:57,0.0045,0.9955,,,1.0,0.5,0.5,-0.4955,0.49550000000000005,0.0,0.0
1147559,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-rebounds-rudy-gobert-11pt5,Rudy Gobert: Rebounds Over 11.5,2026-01-10T01:11:25.884942Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.9945, 0.0055]",True,False,0.99,0.999,2026-01-10T20:47:57,0.9945,0.0055,,,1.0,0.5,0.5,0.49450000000000005,-0.4945,0.0,0.0
1147560,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-rebounds-jarrett-allen-8pt5,Jarrett Allen: Rebounds Over 8.5,2026-01-10T01:11:26.646839Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.9955, 0.0045]",True,False,0.991,1.0,2026-01-10T20:47:57,0.9955,0.0045,,,1.0,0.5,0.5,0.49550000000000005,-0.4955,0.0,0.0
1147561,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-rebounds-evan-mobley-8pt5,Evan Mobley: Rebounds Over 8.5,2026-01-10T01:11:27.794911Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,,0.009,2026-01-10T20:47:57,0.0045,0.9955,,,1.0,0.5,0.5,-0.4955,0.49550000000000005,0.0,0.0
1147562,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-rebounds-julius-randle-7pt5,Julius Randle: Rebounds Over 7.5,2026-01-10T01:11:26.900692Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,,0.009,2026-01-10T20:47:57,0.0045,0.9955,,,1.0,0.5,0.5,-0.4955,0.49550000000000005,0.0,0.0
1147563,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-rebounds-anthony-edwards-5pt5,Anthony Edwards: Rebounds Over 5.5,2026-01-10T01:11:26.392921Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.5, 0.5]",True,False,0.001,0.999,2026-01-10T20:47:57,0.5,0.5,,,1.0,0.5,0.5,0.0,0.0,0.0,0.0
1147564,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-rebounds-jaden-mcdaniels-4pt5,Jaden McDaniels: Rebounds Over 4.5,2026-01-10T01:11:28.301926Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,,0.009,2026-01-10T20:47:57,0.0045,0.9955,,,1.0,0.5,0.5,-0.4955,0.49550000000000005,0.0,0.0
1147565,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-rebounds-donovan-mitchell-4pt5,Donovan Mitchell: Rebounds Over 4.5,2026-01-10T01:11:28.048553Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,,0.009,2026-01-10T20:47:57,0.0045,0.9955,,,1.0,0.5,0.5,-0.4955,0.49550000000000005,0.0,0.0
1147566,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-rebounds-donte-divincenzo-3pt5,Donte DiVincenzo: Rebounds Over 3.5,2026-01-10T01:11:31.330763Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.5, 0.5]",True,False,0.001,0.999,2026-01-10T20:47:57,0.5,0.5,,,1.0,0.5,0.5,0.0,0.0,0.0,0.0
1147567,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-rebounds-deandre-hunter-3pt5,De'Andre Hunter: Rebounds Over 3.5,2026-01-10T01:11:28.554751Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.45, 0.55]",True,False,,0.9,2026-01-10T20:47:57,0.45,0.55,,,1.0,0.5,0.5,-0.04999999999999999,0.050000000000000044,0.0,0.0
1147568,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-rebounds-darius-garland-2pt5,Darius Garland: Rebounds Over 2.5,2026-01-10T01:11:28.807649Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,,0.009,2026-01-10T20:47:57,0.0045,0.9955,,,1.0,0.5,0.5,-0.4955,0.49550000000000005,0.0,0.0
1147569,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-assists-darius-garland-6pt5,Darius Garland: Assists Over 6.5,2026-01-10T01:11:29.060997Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.5, 0.5]",True,False,0.001,0.999,2026-01-10T20:47:57,0.5,0.5,,,1.0,0.5,0.5,0.0,0.0,0.0,0.0
1147570,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-assists-julius-randle-5pt5,Julius Randle: Assists Over 5.5,2026-01-10T01:11:30.57038Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,,0.009,2026-01-10T20:47:57,0.0045,0.9955,,,1.0,0.5,0.5,-0.4955,0.49550000000000005,0.0,0.0
1147571,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-assists-donovan-mitchell-5pt5,Donovan Mitchell: Assists Over 5.5,2026-01-10T01:11:30.062148Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.9955, 0.0045]",True,False,0.991,1.0,2026-01-10T20:47:57,0.9955,0.0045,,,1.0,0.5,0.5,0.49550000000000005,-0.4955,0.0,0.0
1147572,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-assists-donte-divincenzo-4pt5,Donte DiVincenzo: Assists Over 4.5,2026-01-10T01:11:30.823465Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.9955, 0.0045]",True,False,0.991,1.0,2026-01-10T20:47:57,0.9955,0.0045,,,1.0,0.5,0.5,0.49550000000000005,-0.4955,0.0,0.0
1147573,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-assists-anthony-edwards-3pt5,Anthony Edwards: Assists Over 3.5,2026-01-10T01:11:31.077075Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.5, 0.5]",True,False,0.001,0.999,2026-01-10T20:47:57,0.5,0.5,,,1.0,0.5,0.5,0.0,0.0,0.0,0.0
1147574,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-assists-evan-mobley-3pt5,Evan Mobley: Assists Over 3.5,2026-01-10T01:11:30.315655Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.5, 0.5]",True,False,0.001,0.999,2026-01-10T20:47:57,0.5,0.5,,,1.0,0.5,0.5,0.0,0.0,0.0,0.0
1147575,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-assists-jaden-mcdaniels-2pt5,Jaden McDaniels: Assists Over 2.5,2026-01-10T01:11:29.807972Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,,0.009,2026-01-10T20:47:57,0.0045,0.9955,,,1.0,0.5,0.5,-0.4955,0.49550000000000005,0.0,0.0
1153672,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-total-240pt5,Timberwolves vs. Cavaliers: O/U 240.5,2026-01-10T17:12:04.289039Z,2026-01-10T18:00:00Z,6125.402466,"[""Over"", ""Under""]","[0.9995, 0.0005]",True,False,0.999,1.0,2026-01-10T20:47:57,0.9995,0.0005,6125.402466,0.999,1.0,0.9995,0.0005,0.0,0.0,0.0,0.0
1153673,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-1h-total-116pt5,Timberwolves vs. Cavaliers: 1H O/U 116.5,2026-01-10T17:12:04.545901Z,2026-01-10T18:00:00Z,523.707149,"[""Over"", ""Under""]","[0.9955, 0.0045]",True,False,0.991,1.0,2026-01-10T20:47:57,0.9955,0.0045,523.707149,0.999,1.0,0.9995,0.0005,-0.0040000000000000036,0.004,-0.008000000000000007,0.0
1153674,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-assists-anthony-edwards-4pt5,Anthony Edwards: Assists Over 4.5,2026-01-10T17:12:06.442232Z,2026-01-10T18:00:00Z,,"[""Yes"", ""No""]","[0.0045, 0.9955]",True,False,,0.009,2026-01-10T20:47:57,0.0045,0.9955,,,1.0,0.5,0.5,-0.4955,0.49550000000000005,0.0,0.0
1153675,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-assists-donte-divincenzo-3pt5,Donte DiVincenzo: Assists Over 3.5,2026-01-10T17:12:06.69625Z,2026-01-10T18:00:00Z,150.0,"[""Yes"", ""No""]","[0.55, 0.45]",True,False,0.1,1.0,2026-01-10T20:47:57,0.55,0.45,,0.03,0.99,0.51,0.49,0.040000000000000036,-0.03999999999999998,0.07,0.0
1147873,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-total-238pt5,Timberwolves vs. Cavaliers: O/U 238.5,2026-01-10T02:11:22.230341Z,2026-01-10T18:00:00Z,204815.515348,"[""Over"", ""Under""]","[0.9995, 0.0005]",True,False,0.999,1.0,2026-01-10T20:47:57,0.9995,0.0005,204773.865348,0.999,1.0,0.9995,0.0005,0.0,0.0,0.0,0.0
1154095,"basketball,games,nba,sports",142904,nba-min-cle-2026-01-10,Timberwolves vs. Cavaliers,2026-01-10T18:00:00Z,2026-01-10T18:00:00Z,2026-01-04T15:03:34.642384Z,4080402.213778,nba-min-cle-2026-01-10-total-243pt5,Timberwolves vs. Cavaliers: O/U 243.5,2026-01-10T18:17:12.474315Z,2026-01-10T18:00:00Z,708.289715,"[""Over"", ""Under""]","[0.9975, 0.0025]",True,False,0.995,1.0,2026-01-10T20:47:57,0.9975,0.0025,666.249715,0.999,1.0,0.9995,0.0005,-0.0020000000000000018,0.002,-0.0040000000000000036,0.0
